id,year,date,primary_weapon,threat_type,flee_status,was_mental_illness_related,body_camera,race,gender,age,city,county,state,agency_name,agency_type,agency_ids,latitude,longitude,location_precision
2031,2016,2016-11-08,gun,shoot,other,0,0,Hispanic,male,23.0,Denver,Denver,CO,Denver Police Department,local_police,106,39.7804386,-104.9648347,not_available
2032,2016,2016-11-08,unknown,attack,car,0,0,White,male,26.0,Ashtabula,Ashtabula,OH,Ashtabula Police Department,local_police,1520,41.8566936,-80.8040968,not_available
2033,2016,2016-11-08,gun,shoot,not,0,0,Hispanic,male,45.0,Azusa,Los Angeles,CA,Azusa Police Department,local_police,588,34.1280308,-117.9126475,not_available
2034,2016,2016-11-09,gun,shoot,not,0,0,White,male,36.0,Show Low,Navajo,AZ,Arizona Department of Public Safety,state_police,817,34.159828,-109.982983,not_available
2036,2016,2016-11-10,gun,undetermined,unknown,0,0,Hispanic,male,41.0,San Angelo,Tom Green,TX,San Angelo Police Department,local_police,1523,31.4624615,-100.4433544,not_available
2038,2016,2016-11-10,gun,point,not,0,0,White,male,53.0,Lakeland,Polk,FL,Polk County Sheriff's Department,sheriff,805,28.076609,-81.9015359,not_available
2037,2016,2016-11-11,unarmed,attack,foot,0,0,Black,male,,East Point,Fulton,GA,East Point Police Department,local_police,1524,33.6795531,-84.4393724,not_available
2039,2016,2016-11-11,unknown,attack,car,0,0,White,male,24.0,Grand Junction,Mesa,CO,Grand Junction Police Department,local_police,499,39.0643813,-108.5576832,not_available
2043,2016,2016-11-11,gun,shoot,other,0,0,Hispanic,male,,Boise,Ada,ID,Boise Police Department,local_police,349,43.6152042,-116.2333923,not_available
2046,2016,2016-11-11,gun,shoot,not,0,0,unknown,male,47.0,Montrose County,Montrose,CO,Montrose County Sheriff's Office,sheriff,1527,38.468304,-108.1428669,not_available
2042,2016,2016-11-12,gun,shoot,not,0,0,White,male,40.0,Anchorage,Anchorage,AK,Anchorage Police Department,local_police,208,61.2175686,-149.8792139,not_available
2045,2016,2016-11-12,gun,shoot,car,0,0,Hispanic,male,29.0,Tucson,Pima,AZ,Sahuarita Police Department,local_police,1526,31.9719624,-110.9689797,not_available
2040,2016,2016-11-13,gun,shoot,not,0,1,Hispanic,male,22.0,San Diego,San Diego,CA,San Diego Police Department,local_police,262,32.7496593,-117.1056954,not_available
2041,2016,2016-11-13,gun,shoot,not,0,0,Hispanic,male,21.0,Oklahoma City,Oklahoma,OK,Oklahoma City Police Department,local_police,23,35.377148,-97.5301379,not_available
2124,2016,2016-11-13,blunt_object,attack,not,1,0,unknown,male,38.0,Bloomsburg,Columbia,PA,Scott Township Police (Columbia Co.),local_police,1565,41.003698,-76.4549457,not_available
2047,2016,2016-11-15,knife,threat,not,0,0,unknown,male,48.0,Temecula,Riverside,CA,Riverside County Sheriff's Department,sheriff,267,33.52744,-117.1626344,not_available
2048,2016,2016-11-15,unknown,move,car,0,0,Black,male,25.0,York County,York,PA,Pennsylvania State Police,state_police,19,39.9535962,-76.7232135,not_available
2049,2016,2016-11-15,gun,point,not,0,0,White,male,37.0,Webster,Harris,TX,Alvin Police Department,local_police,1528,29.543507,-95.1360614,not_available
2050,2016,2016-11-16,knife,threat,not,0,0,Hispanic,male,37.0,Whittier,Los Angeles,CA,Whittier Police Department,local_police,1529,33.9754177,-118.0326615,not_available
2051,2016,2016-11-16,gun,threat,not,0,0,White,male,56.0,Redding,Shasta,CA,Redding Police Deparment,local_police,1009,40.5710259,-122.3530647,not_available
2052,2016,2016-11-18,gun,threat,not,1,0,White,male,35.0,Fort Walton Beach,Okaloosa,FL,Okaloosa County Sheriff's Department,sheriff,807,30.42986,-86.642185,not_available
2056,2016,2016-11-18,knife,threat,not,1,0,Black,male,25.0,Port St. Lucie,St. Lucie,FL,Port St. Lucie Police Department,local_police,1531,27.310745,-80.3649109,not_available
2057,2016,2016-11-18,gun,shoot,not,0,0,Black,male,25.0,Ludowici,Long,GA,U.S. Marshals Service,federal,1399,31.7079919,-81.7423357,not_available
2058,2016,2016-11-18,knife,threat,not,1,0,unknown,male,48.0,Casa Grande,Pinal,AZ,Casa Grande Police Department,local_police,1532,32.8824625,-111.7594861,not_available
2059,2016,2016-11-18,gun,shoot,not,0,0,Black,male,26.0,Chicago,Cook,IL,Chicago Police Department,local_police,265,41.768704,-87.673792,not_available
2053,2016,2016-11-19,unarmed,attack,foot,0,1,Hispanic,male,29.0,Anaheim,Orange,CA,Anaheim Police Department,local_police,79,33.8516487,-117.9066849,not_available
2054,2016,2016-11-19,knife,threat,foot,0,1,Asian Heritage,male,15.0,Watsonville,Santa Cruz,CA,Santa Cruz County Sheriff's Office,sheriff,641,36.9714503,-121.7912588,not_available
2055,2016,2016-11-19,gun,shoot,not,0,1,unknown,male,55.0,Chickasha,Grady,OK,Chickasha Police Department,local_police,436,35.0255431,-97.9578615,not_available
2062,2016,2016-11-19,blunt_object,attack,not,1,0,Black,male,21.0,Brooklyn,Kings,NY,New York Police Department,local_police,298,40.6673224,-73.9059041,not_available
2061,2016,2016-11-20,gun,point,not,0,0,Hispanic,male,24.0,San Antonio,Bexar,TX,San Antonio Police Department,local_police,44,29.5101325,-98.5975335,not_available
2063,2016,2016-11-20,gun,threat,foot,0,0,White,male,18.0,Kansas City,Clay,MO,Gladstone Police Department,local_police,1533,39.1787127,-94.5938412,not_available
2060,2016,2016-11-21,gun,shoot,foot,0,0,Black,male,19.0,St. Louis,St. Louis City,MO,St. Louis Police Department,local_police,134,38.6066994,-90.2994032,not_available
2064,2016,2016-11-21,knife,threat,foot,1,0,White,male,27.0,Lompoc,Santa Barbara,CA,Lompoc Police Department,local_police,1534,34.6538482,-120.457661,not_available
2065,2016,2016-11-22,gun,shoot,not,0,0,White,male,45.0,La Mirada,Los Angeles,CA,Los Angeles County Sheriff's Department,sheriff,20,33.908618,-117.9770593,not_available
2066,2016,2016-11-22,gun,threat,car,0,0,Black,male,36.0,Baytown,unknown,TX,Baytown Police Department,local_police,356,29.7355047,-94.97742740000001,GoogleLocated_APPROXIMATE
2067,2016,2016-11-22,gun,shoot,not,0,0,Black,male,34.0,Durham,Durham,NC,Durham Police Department,local_police,769,35.9730185,-78.8896304,not_available
2068,2016,2016-11-22,gun,point,not,0,0,Black,male,23.0,Newark,Essex,NJ,Newark Police Department,local_police,1473,40.738861,-74.2278123,not_available
2069,2016,2016-11-23,knife,threat,not,0,0,White,male,43.0,Lealman,Pinellas,FL,Pinellas County Sheriff's Office,sheriff,1255,27.8179774,-82.6915344,not_available
2073,2016,2016-11-23,gun,threat,foot,0,1,Black,male,19.0,Chicago,Cook,IL,Chicago Police Department,local_police,265,41.775683,-87.665705,not_available
2074,2016,2016-11-24,knife,attack,not,1,0,unknown,male,45.0,Jackson,Madison,TN,Jackson Police Department,local_police,1537,35.6368047,-88.8335671,not_available
2071,2016,2016-11-25,gun,shoot,unknown,0,0,Black,male,37.0,Chicago,Cook,IL,Chicago Police Department,local_police,265,41.8735701,-87.7156559,not_available
2078,2016,2016-11-25,gun,shoot,other,0,0,Black,male,23.0,Hattiesburg,Forrest,MS,Hattiesburg Police Department,local_police,1541,31.2777719,-89.2656745,not_available
2142,2016,2016-11-25,unarmed,threat,not,0,1,Hispanic,male,26.0,Tucson,Pima,AZ,South Tucson Police Department,local_police,1577,32.200841,-110.9733664,not_available
2077,2016,2016-11-26,unknown,attack,car,0,1,Hispanic,male,20.0,Surprise,Maricopa,AZ,Surprise Police Department,local_police,1540,33.6079664,-112.4400063,not_available
2075,2016,2016-11-27,blunt_object,attack,not,0,0,White,male,50.0,Olathe,Johnson,KS,Olathe Police Department,local_police,1538,38.8861522,-94.837935,not_available
2080,2016,2016-11-27,gun,shoot,not,0,0,White,male,59.0,Naples,Cumberland,ME,Cumberland County Sheriff's Department,sheriff,1542,43.9480579,-70.5701165,not_available
2081,2016,2016-11-27,gun,shoot,foot,0,0,Black,male,33.0,Chicago,Cook,IL,Chicago Police Department,local_police,265,41.8781094,-87.740544,not_available
2082,2016,2016-11-27,gun,shoot,not,0,0,Black,male,48.0,Baton Rouge,East Baton Rouge,LA,East Baton Rouge Parish Sheriff's Office,sheriff,818,30.3947775,-91.0863209,not_available
2083,2016,2016-11-28,knife,attack,not,0,0,Black,male,18.0,Columbus,Franklin,OH,Ohio State University Police Department,local_other,1543,39.9977885,-83.0096786,not_available
2085,2016,2016-11-28,gun,threat,foot,0,0,Hispanic,male,23.0,Los Angeles,Los Angeles,CA,Los Angeles Police Department,local_police,38,34.0225914,-118.2659818,not_available
2086,2016,2016-11-28,unknown,threat,car,0,0,Black,male,41.0,Hickory,Catawba,NC,Catawba County Sheriff's Department,sheriff,1544,35.7427573,-81.3068488,not_available
2084,2016,2016-11-29,unarmed,move,not,0,0,White,male,41.0,Lynn,Essex,MA,Lynn Police Department,local_police,648,42.456459,-70.954993,not_available
2088,2016,2016-11-29,blunt_object,flee,car,0,1,White,male,55.0,Friendswood,Galveston,TX,Friendswood Police Department,local_police,1545,29.5335402,-95.2060847,not_available
2089,2016,2016-11-29,knife,threat,not,1,0,White,male,29.0,Avon,Hendricks,IN,Hendricks County Sheriff's Department,sheriff,1546,39.7800679,-86.3976617,not_available
2090,2016,2016-11-29,unarmed,attack,foot,0,0,White,male,31.0,Iva,Anderson,SC,Anderson County Sheriff's Office,sheriff,1403,34.3426824,-82.6474919,not_available
2092,2016,2016-11-30,gun,move,not,0,0,Black,male,25.0,Kansas City,Jackson,MO,Kansas City Police Department,local_police,201,39.1026374,-94.5259137,not_available
2091,2016,2016-12-01,gun,shoot,not,0,0,Black,male,38.0,Tacoma,Pierce,WA,Pierce County Sheriff's Department,sheriff,1116,47.209923,-122.419028,not_available
2093,2016,2016-12-01,gun,shoot,unknown,0,0,Hispanic,male,,Tucson,Pima,AZ,Tucson Police Department,local_police,397,32.1689149,-110.9433559,not_available
2095,2016,2016-12-01,gun,shoot,not,0,0,White,male,83.0,Dover,unknown,AR,Pope County Sheriff's Department,sheriff,1547,35.3650011,-93.0820008,not_available
2096,2016,2016-12-02,blunt_object,threat,not,0,0,White,male,22.0,Simpsonsville,Shelby,KY,Shelby County Sheriff's Department,sheriff,1548,38.2213988,-85.3582606,not_available
2097,2016,2016-12-02,gun,shoot,not,0,0,White,male,33.0,Tuscumbia,unknown,AL,Tuscumbia Police Department,local_police,2737,34.7312005,-87.70253,GoogleLocated_APPROXIMATE
2099,2016,2016-12-02,gun,point,not,1,0,White,male,36.0,Las Cruces,Dona Ana,NM,Las Cruces Police Department,local_police,1414,32.2873671,-106.7414959,not_available
2100,2016,2016-12-03,gun,shoot,foot,0,0,unknown,male,38.0,Metairie,Jefferson,LA,Jefferson Parish Sheriff's Office,sheriff,88,29.985441,-90.1613759,not_available
2098,2016,2016-12-04,unarmed,threat,foot,0,0,Asian Heritage,male,26.0,Hudson,Summit,OH,Hudson Police Department,local_police,1550,41.262747,-81.3927808,not_available
2101,2016,2016-12-04,gun,shoot,car,0,0,Black,male,29.0,Elkhart,Elkhart,IN,Elkhart Police Department,local_police,1551,41.6682013,-85.9596405,not_available
2103,2016,2016-12-06,gun,point,not,0,0,White,male,55.0,Hutchinson,Reno,KS,Hutchinson Police Department,local_police,604,38.0927,-97.9095,not_available
2104,2016,2016-12-06,gun,point,not,0,0,White,male,47.0,Orange City,Volusia,FL,Orange City Police Department,local_police,1553,28.947728,-81.305953,not_available
2105,2016,2016-12-06,gun,shoot,not,0,0,White,male,52.0,Portland,unknown,OR,Portland Police Department,local_police,618,45.5223864,-122.5106559,not_available
2106,2016,2016-12-06,blunt_object,attack,other,0,0,White,male,49.0,Fruitland Park,Lake,FL,Lake County Sheriff's Office,sheriff,545,28.8613765,-81.9064705,not_available
2107,2016,2016-12-07,knife,threat,not,0,1,Black,male,31.0,Fayetteville,Cumberland,NC,Fayetteville Police Department,local_police,1557,35.088732,-78.986915,not_available
2109,2016,2016-12-07,gun,shoot,not,0,0,Black,male,37.0,Houston,Harris,TX,Houston Police Department,local_police,102,29.940184,-95.3957312,not_available
2111,2016,2016-12-07,undetermined,move,not,0,0,White,male,36.0,Sioux City,unknown,IA,Sioux City Police Department,local_police,1556,42.4963416,-96.40494079999999,GoogleLocated_APPROXIMATE
2129,2016,2016-12-07,knife,attack,not,1,0,unknown,male,20.0,Avella,Washington,PA,Pennsylvania State Police,state_police,19,40.3104414,-80.5015039,not_available
2110,2016,2016-12-08,gun,shoot,not,0,0,unknown,male,,Allen,Collin,TX,Allen Police Department,local_police,1555,33.0980499,-96.6241211,not_available
2115,2016,2016-12-09,unknown,threat,not,0,0,Asian Heritage,male,30.0,Keaau,Hawaii,HI,Hawaii Police Department,local_police,1077,19.6385136,-155.0435559,not_available
2119,2016,2016-12-09,gun,shoot,not,0,0,White,male,,Leland,Brunswick,NC,Leland Police Department,local_police,1562,34.2615753,-78.0755161,not_available
2122,2016,2016-12-09,gun,threat,not,1,0,White,male,35.0,Forks Township,Northampton,PA,Forks Township Police Department,local_police,1564,40.709052,-75.224857,not_available
2113,2016,2016-12-10,gun,shoot,foot,0,1,Black,male,35.0,Sumter,unknown,SC,Sumter Police Department,local_police,1559,33.9204354,-80.3414693,GoogleLocated_APPROXIMATE
2116,2016,2016-12-10,knife,threat,not,0,1,White,male,36.0,Greenwood,Johnson,IN,Greenwood Police Department,local_police,1560,39.599516,-86.127014,not_available
2112,2016,2016-12-11,knife,threat,not,1,0,White,male,53.0,York,York,NE,York Police Department,local_police,1558,40.882476,-97.592109,not_available
2118,2016,2016-12-11,unknown,threat,not,0,0,White,male,39.0,Fairmont,unknown,WV,Marion County Sheriff's Department,sheriff,1561,39.4850848,-80.1425781,GoogleLocated_APPROXIMATE
2121,2016,2016-12-11,knife,attack,not,0,0,Hispanic,male,30.0,Laredo,Webb,TX,Laredo Police Department,local_police,203,27.4703769,-99.4684182,not_available
2123,2016,2016-12-11,replica,point,not,1,0,White,female,44.0,Bullhead City,Mohave,AZ,Bullhead City Police Department,local_police,1503,35.109397,-114.5926727,not_available
2127,2016,2016-12-11,gun,shoot,not,0,0,White,male,24.0,Medicine Lodge,Barber,KS,Medicine Lodge Police Department,local_police,1569,37.2920237,-98.5791194,not_available
2114,2016,2016-12-12,unarmed,undetermined,not,0,0,Hispanic,male,73.0,Bakersfield,unknown,CA,Bakersfield Police Department,local_police,7,35.301414,-119.090082,not_available
2120,2016,2016-12-12,gun,shoot,not,0,0,White,male,31.0,Fort Valley,Crawford,GA,Byron Police Department,local_police,1563,32.6824176,-83.9102014,not_available
2125,2016,2016-12-12,gun,point,not,0,0,Black,male,28.0,Philadelphia,Philadelphia,PA,U.S. Marshals Service,federal,26254,40.042198,-75.078931,not_available
2126,2016,2016-12-13,gun,shoot,not,0,0,Black,male,18.0,Baltimore,Baltimore City,MD,Coppin State Police Department,local_other,1568,39.3123453,-76.6565842,not_available
2128,2016,2016-12-13,gun,threat,not,1,0,Black,male,32.0,Hampton,Henry,GA,Hampton Police Department,local_police,1570,33.3864317,-84.282548,not_available
2130,2016,2016-12-15,gun,point,not,0,0,White,male,60.0,Hacienda Heights,Los Angeles,CA,Downey City Police Department,local_police,1571,33.9789661,-117.9760915,not_available
2138,2016,2016-12-16,gun,shoot,not,0,0,unknown,male,36.0,Dallas,unknown,OR,Dallas Police Department,local_police,1574,44.9192844,-123.3170472,GoogleLocated_APPROXIMATE
2132,2016,2016-12-17,knife,move,not,0,0,White,male,48.0,Arlington,unknown,TN,Shelby County Sheriff's Office,sheriff,1446,35.318868,-89.748924,not_available
2134,2016,2016-12-17,gun,threat,not,0,0,Hispanic,male,33.0,Los Angeles,Los Angeles,CA,Los Angeles County Sheriff's Department,sheriff,20,34.0215187,-118.1626182,not_available
2137,2016,2016-12-17,gun,threat,not,0,0,Native American,male,44.0,Everett,Snohomish,WA,Lynnwood Police Department,local_police,1573,47.9658866,-122.2135984,not_available
2133,2016,2016-12-18,gun,threat,foot,0,0,Black,male,20.0,Los Angeles,Los Angeles,CA,Los Angeles Police Department,local_police,38,33.9850325,-118.308941,not_available
2135,2016,2016-12-18,gun,threat,not,0,0,White,male,37.0,Ridgefield,Clark,WA,Clark County Sheriff's Department,sheriff,1169,45.8301942,-122.7132347,not_available
2136,2016,2016-12-18,gun,point,not,1,0,White,male,72.0,Tulsa,unknown,OK,Tulsa Police Department,local_police,1313,36.1466057,-96.0451028,not_available
2131,2016,2016-12-19,gun,threat,not,0,0,White,male,52.0,Granite Falls,Caldwell,NC,Caldwell County Sheriff's Department,sheriff,1572,35.8433626,-81.4038465,not_available
2139,2016,2016-12-20,gun,threat,other,0,0,unknown,male,31.0,Hemet,Riverside,CA,Hemet Police Department,local_police,713,33.7309393,-116.9542204,not_available
2140,2016,2016-12-20,knife,threat,not,0,0,Hispanic,male,46.0,Pharr,unknown,TX,Pharr Police Department,local_police,1575,26.2106797,-98.1955624,not_available
2141,2016,2016-12-20,knife,threat,not,1,0,unknown,male,,Brawley,unknown,CA,Brawley Police Department,local_police,1576,32.9830646,-115.5349554,not_available
2146,2016,2016-12-21,blunt_object,threat,not,0,0,unknown,male,31.0,Ponca City,unknown,OK,Ponca City Police Department,local_police,1579,36.706981,-97.0855948,GoogleLocated_APPROXIMATE
2147,2016,2016-12-21,gun,point,other,0,0,White,male,25.0,Burns Flat,unknown,OK,Elk City Police Department,local_police,1580,35.3608274,-99.176632,not_available
2151,2016,2016-12-21,unknown,threat,unknown,0,0,unknown,male,46.0,Knox,Starke,IN,Starke County Sheriff's Department,sheriff,1584,41.257449,-86.620686,not_available
2152,2016,2016-12-21,unknown,attack,car,0,0,Hispanic,male,38.0,Reno,Washoe,NV,Sparks Police,local_police,1163,39.527778,-119.8254047,not_available
2153,2016,2016-12-21,knife,move,not,1,0,unknown,male,25.0,Fayetteville,Washington,AR,Washington County Sheriff's Office,sheriff,1338,36.0542478,-94.1640147,not_available
2154,2016,2016-12-21,knife,undetermined,not,0,0,unknown,male,,Stockton,San Joaquin,CA,San Joaquin County Sheriff's Office,sheriff,205,37.9744558,-121.2652722,not_available
2157,2016,2016-12-21,gun,shoot,not,0,0,Black,male,24.0,Coalinga,Fresno,CA,Fresno County Sheriff's Office,sheriff,598,36.1446817,-120.3711444,not_available
2150,2016,2016-12-22,gun,point,not,0,0,Black,male,19.0,Capitol Heights,Prince George's,MD,Prince George's Police Department,local_police,471,38.8674432,-76.9371822,not_available
2165,2016,2016-12-23,vehicle,move,not,1,0,White,male,31.0,Bend,Deschutes,OR,Bend Police Department,local_police,1283,44.057433,-121.3139988,not_available
